states,flag,Avg0,SD0,frust0
'1000000000000111111111',1,0.07493333333333334,9.42809041582025e-5,0.024390243902439025
'0111111111111000000000',1,0.07373333333333333,0.0011264496832477224,0.024390243902439025
'1000000000000111110010',1,0.052199999999999996,0.0014352700094407318,0.08536585365853659
'0111111111111000001001',1,0.06526666666666665,0.0013072447700751698,0.04878048780487805
'0111111111111000001101',1,0.05003333333333334,0.002192917893786472,0.08536585365853659
'0111111111111000000101',1,0.05926666666666667,0.0011145502331533646,0.06097560975609756
'1000000000000111110110',1,0.06606666666666666,0.0013960261060914586,0.04878048780487805
'0111111111111000000001',1,0.0722,0.0020396078054371125,0.024390243902439025
'1000000000000111111011',1,0.0615,0.0002943920288775939,0.06097560975609756
'1000000000000111110111',1,0.06343333333333334,0.003680881536926838,0.04878048780487805
'0111111111111000001100',1,0.0519,0.001349073756323203,0.08536585365853659
'0111111111111000001000',1,0.06593333333333333,0.0007930251502246885,0.04878048780487805
'1000000000000111111010',1,0.0613,0.003813135192987522,0.06097560975609756
'1000000000000111111110',1,0.07379999999999999,0.0034292856398964516,0.024390243902439025
'1000000000000111110011',1,0.04886666666666667,0.0017913371790059212,0.08536585365853659
'0111111111111000000100',1,0.059566666666666664,0.0008498365855987982,0.06097560975609756
