"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"TCF3",-1,-0.538954579588239,0.538954579588239,-0.0536760505753367,0.538954579588239,1,-0.0536760505753367,-0.295423059226218,1,1,1,0.538954579588239,1,1,0.661928024948304,0.538954579588239,0.661928024948304,-1,-0.538954579588239,-0.538954579588239,-0.538954579588239,-0.661928024948304,-0.0536760505753367,-0.19247001310992,-1,0.00660930597715623
"TGFbeta",-0.538954579588239,-1,1,-0.514731658807969,1,0.538954579588239,-0.514731658807969,-0.756486588209504,0.538954579588239,0.538954579588239,0.538954579588239,1,0.538954579588239,0.538954579588239,0.877030470562854,1,0.877030470562854,-0.538954579588239,-1,-1,-1,-0.877030470562854,-0.514731658807969,-0.069899027175393,-0.538954579588239,-0.00100301457930283
"TWIST1",-1,-0.538954579588239,0.538954579588239,-0.0536760505753367,0.538954579588239,1,-0.0536760505753367,-0.295423059226218,1,1,1,0.538954579588239,1,1,0.661928024948304,0.538954579588239,0.661928024948304,-1,-0.538954579588239,-0.538954579588239,-0.538954579588239,-0.661928024948304,-0.0536760505753367,-0.19247001310992,-1,0.00660930597715623
"TWIST2",-1,-0.538954579588239,0.538954579588239,-0.0536760505753367,0.538954579588239,1,-0.0536760505753367,-0.295423059226218,1,1,1,0.538954579588239,1,1,0.661928024948304,0.538954579588239,0.661928024948304,-1,-0.538954579588239,-0.538954579588239,-0.538954579588239,-0.661928024948304,-0.0536760505753367,-0.19247001310992,-1,0.00660930597715623
"VIM",-0.661928024948304,-0.877030470562854,0.877030470562854,-0.391744208634676,0.877030470562854,0.661928024948304,-0.391744208634676,-0.633492436204911,0.661928024948304,0.661928024948304,0.661928024948304,0.877030470562854,0.661928024948304,0.661928024948304,1,0.877030470562854,1,-0.661928024948304,-0.877030470562854,-0.877030470562854,-0.877030470562854,-1,-0.391744208634676,-0.102338967940058,-0.661928024948304,-0.123966783689509
"ZEB1",-0.538954579588239,-1,1,-0.514731658807969,1,0.538954579588239,-0.514731658807969,-0.756486588209504,0.538954579588239,0.538954579588239,0.538954579588239,1,0.538954579588239,0.538954579588239,0.877030470562854,1,0.877030470562854,-0.538954579588239,-1,-1,-1,-0.877030470562854,-0.514731658807969,-0.069899027175393,-0.538954579588239,-0.00100301457930283
"ZEB2",-0.661928024948304,-0.877030470562854,0.877030470562854,-0.391744208634676,0.877030470562854,0.661928024948304,-0.391744208634676,-0.633492436204911,0.661928024948304,0.661928024948304,0.661928024948304,0.877030470562854,0.661928024948304,0.661928024948304,1,0.877030470562854,1,-0.661928024948304,-0.877030470562854,-0.877030470562854,-0.877030470562854,-1,-0.391744208634676,-0.102338967940058,-0.661928024948304,-0.123966783689509
"miR101",1,0.538954579588239,-0.538954579588239,0.0536760505753367,-0.538954579588239,-1,0.0536760505753367,0.295423059226218,-1,-1,-1,-0.538954579588239,-1,-1,-0.661928024948304,-0.538954579588239,-0.661928024948304,1,0.538954579588239,0.538954579588239,0.538954579588239,0.661928024948304,0.0536760505753367,0.19247001310992,1,-0.00660930597715623
"miR141",0.538954579588239,1,-1,0.514731658807969,-1,-0.538954579588239,0.514731658807969,0.756486588209504,-0.538954579588239,-0.538954579588239,-0.538954579588239,-1,-0.538954579588239,-0.538954579588239,-0.877030470562854,-1,-0.877030470562854,0.538954579588239,1,1,1,0.877030470562854,0.514731658807969,0.069899027175393,0.538954579588239,0.00100301457930283
"miR200a",0.538954579588239,1,-1,0.514731658807969,-1,-0.538954579588239,0.514731658807969,0.756486588209504,-0.538954579588239,-0.538954579588239,-0.538954579588239,-1,-0.538954579588239,-0.538954579588239,-0.877030470562854,-1,-0.877030470562854,0.538954579588239,1,1,1,0.877030470562854,0.514731658807969,0.069899027175393,0.538954579588239,0.00100301457930283
"miR200b",0.538954579588239,1,-1,0.514731658807969,-1,-0.538954579588239,0.514731658807969,0.756486588209504,-0.538954579588239,-0.538954579588239,-0.538954579588239,-1,-0.538954579588239,-0.538954579588239,-0.877030470562854,-1,-0.877030470562854,0.538954579588239,1,1,1,0.877030470562854,0.514731658807969,0.069899027175393,0.538954579588239,0.00100301457930283
"miR200c",0.661928024948304,0.877030470562854,-0.877030470562854,0.391744208634676,-0.877030470562854,-0.661928024948304,0.391744208634676,0.633492436204911,-0.661928024948304,-0.661928024948304,-0.661928024948304,-0.877030470562854,-0.661928024948304,-0.661928024948304,-1,-0.877030470562854,-1,0.661928024948304,0.877030470562854,0.877030470562854,0.877030470562854,1,0.391744208634676,0.102338967940058,0.661928024948304,0.123966783689509
"miR205",0.0536760505753367,0.514731658807969,-0.514731658807969,1,-0.514731658807969,-0.0536760505753367,1,0.75825215782564,-0.0536760505753367,-0.0536760505753367,-0.0536760505753367,-0.514731658807969,-0.0536760505753367,-0.0536760505753367,-0.391744208634676,-0.514731658807969,-0.391744208634676,0.0536760505753367,0.514731658807969,0.514731658807969,0.514731658807969,0.391744208634676,1,-0.000815096730741498,0.0536760505753367,-0.00162554869645668
"miR30c",0.19247001310992,0.069899027175393,-0.069899027175393,-0.000815096730741498,-0.069899027175393,-0.19247001310992,-0.000815096730741498,0.0338293157595856,-0.19247001310992,-0.19247001310992,-0.19247001310992,-0.069899027175393,-0.19247001310992,-0.19247001310992,-0.102338967940058,-0.069899027175393,-0.102338967940058,0.19247001310992,0.069899027175393,0.069899027175393,0.069899027175393,0.102338967940058,-0.000815096730741498,1,0.19247001310992,0.00259404646904191
"miR34a",1,0.538954579588239,-0.538954579588239,0.0536760505753367,-0.538954579588239,-1,0.0536760505753367,0.295423059226218,-1,-1,-1,-0.538954579588239,-1,-1,-0.661928024948304,-0.538954579588239,-0.661928024948304,1,0.538954579588239,0.538954579588239,0.538954579588239,0.661928024948304,0.0536760505753367,0.19247001310992,1,-0.00660930597715623
"miR9",-0.00660930597715623,0.00100301457930283,-0.00100301457930283,-0.00162554869645668,-0.00100301457930283,0.00660930597715623,-0.00162554869645668,-0.00183468691538323,0.00660930597715623,0.00660930597715623,0.00660930597715623,-0.00100301457930283,0.00660930597715623,0.00660930597715623,-0.123966783689509,-0.00100301457930283,-0.123966783689509,-0.00660930597715623,0.00100301457930283,0.00100301457930283,0.00100301457930283,0.123966783689509,-0.00162554869645668,0.00259404646904191,-0.00660930597715623,1
