"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.908180364410837,0.792019225363705,0.877443266699471,0.694870551718462,0.527436275363509,0.808830327751537,0.46451228166354,0.755796152335005,0.487547297997342,-0.486148750975027,0,0,-0.673297040957521,0,0,-0.926917123587557,-0.915875886262926,-0.926917123587557,-0.721202289101771,-0.639465620428696,0.576455885625033,0.734008141519711,-0.66450008425085,0.505041452975927,-0.721202289101771,-0.884385563974418
"ZEB1",0.738650722628973,0.805721335475627,0.785671044261295,0.706890574912204,0.56125662425118,0.707548012789192,0.507115272024411,0.64929209361749,0.518627421460611,-0.528186671873941,0,0,-0.798974111297475,0,0,-0.856377006094735,-0.835587733319775,-0.856377006094735,-0.844461322914766,-0.555233291783745,0.500872000039008,0.642813961842779,-0.753276967664011,0.540511887989047,-0.844461322914766,-0.795431044496216
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.811455949659867,0.79652036061427,0.676759022471019,0.701155889839513,0.683588046047162,0.635573145319242,0.630996962736389,0.759427666199696,0.503281947046261,-0.50828425280784,0,0,-0.647735906308192,0,0,-0.741665200645353,-0.730073047110733,-0.741665200645353,-0.736306071748315,-0.622840147480815,0.569368003711208,0.572512125215708,-0.681956361112772,0.541179367665936,-0.736306071748315,-0.787066670487969
"TWIST1",0.810552203717288,0.795052412261923,0.772814804808407,0.698488646579542,0.561336995049414,0.632328252022966,0.608688862181196,0.756342422392762,0.421897372132582,-0.503907961887468,0,0,-0.641288943030625,0,0,-0.740586935706883,-0.728404056549311,-0.740586935706883,-0.734998263956278,-0.610672598218971,0.557188556990071,0.56947561249475,-0.678475738106793,0.621677431245443,-0.734998263956278,-0.783136816946241
"TGFbeta",0.658827646332528,0.649899616860665,0.631291045680537,0.658419894066361,0.533155605886033,0.608453468309044,0.484170966764575,0.716432764958475,0.452631859513142,-0.427141323515373,0,0,-0.593907960824367,0,0,-0.597395006926481,-0.687677444134691,-0.597395006926481,-0.594573091534775,-0.563543572900637,0.514107588107235,0.650349533955451,-0.553921686447954,0.510327711505238,-0.594573091534775,-0.641329228974909
"TCF3",0.624639528576512,0.615930063046992,0.70316438705426,0.72169555974408,0.543547842319423,0.64129769254769,0.478639807469471,0.793027252444346,0.408652843003313,-0.384579287722574,0,0,-0.482507491236948,0,0,-0.544188041559882,-0.738182866981242,-0.544188041559882,-0.541603910101083,-0.665891312836582,0.600461421613217,0.562849260428785,-0.508681026510642,0.416701670027917,-0.541603910101083,-0.809884285814094
"SNAI2",0.764877287638461,0.751223314065134,0.834290874300151,0.855904382013695,0.661957266284788,0.783165434336795,0.6042065408586,0.818104220304601,0.498310742733674,-0.475535599281587,0,0,-0.612723133908638,0,0,-0.690050633443715,-0.880090768406416,-0.690050633443715,-0.685320895858916,-0.786082796262935,0.727794842324466,0.713681431320528,-0.636342075503198,0.52796595181002,-0.685320895858916,-0.842930649213384
"SNAI1",0.580664119866002,0.581797738370595,0.560632253423117,0.497326780657095,0.370995939292171,0.467797001181232,0.335210450913424,0.547704285307596,0.224875634475371,-0.389047557266946,0,0,-0.504564872531997,0,0,-0.539196313350144,-0.530130562677965,-0.539196313350144,-0.539963286123567,-0.474085560805314,0.437472543356579,0.42389606151319,-0.502389704231763,0.425737788317584,-0.539963286123567,-0.570235987783064
"OVOL2",-0.429642645892178,-0.471426746141416,-0.501141101162771,-0.471560494481818,-0.369401427667205,-0.390659249281474,-0.337853337601742,-0.498702706084534,-0.34750108415981,0.186397275721173,-0.0240834337367673,0,0.437355021573087,0,-0.0241428552949085,0.456280603909969,0.481813589615213,0.456280603909969,0.434272445039119,0.443936797027113,-0.411337518652855,-0.352139628470187,0.318225574824583,-0.358623602133667,0.434272445039119,0.512112340551266
"NP63",0.298631166372499,-0.0708843143248701,0.166042532839514,0.261107623115112,0.22882522112305,0.0255698482237658,0.223706854691994,0.315835720372717,0.122298125397683,0.13165353780363,0.0215802590359401,0,0.0537056781839871,0,0.12148890048048,-0.0583220153163563,-0.197472830975313,-0.0583220153163563,0.0766809683136534,-0.311887009372884,0.306305563021659,0.0203664180678341,0.168174317121695,0.137679020967347,0.0766809683136534,-0.181058327829644
"miR9",-0.627380142188498,-0.420301423394147,-0.429953966990486,-0.157113087785836,-0.13158573280278,-0.464246793663822,-0.0989737490913201,-0.172589418916428,-0.201415273683239,0.282025513554629,0,0,0.351285197384079,0,0,0.584444291092779,0.448757935752463,0.584444291092779,0.381503772005137,0.114271377832767,-0.079878303993928,-0.425079589159337,0.355984579208242,-0.217558924058259,0.381503772005137,0.312024949398002
"miR34a",-0.694026049011015,-0.781139925822953,-0.66133169651384,-0.787950396127394,-0.568409009006457,-0.622589008753507,-0.517131580711715,-0.744760281059805,-0.487791102026499,0.497351894095768,0,0,0.633298159260402,0,0,0.727237529906606,0.715970440087046,0.727237529906606,0.722723799147355,0.602697002898018,-0.550686016419837,-0.561376426767252,0.668251762071994,-0.544735879640588,0.722723799147355,0.671696413487987
"miR30c",-0.768966749749561,-0.652289449698067,-0.630758200211328,-0.658178325403908,-0.523501269741517,-0.612911108497568,-0.473994515446703,-0.72160815652935,-0.38067966292148,0.435249265524352,0,0,0.552271701888658,0,0,0.702558491821678,0.69271389302322,0.702558491821678,0.596277201771327,0.560013088210101,-0.509854279685457,-0.554324099061749,0.557400899098961,-0.483987255562772,0.596277201771327,0.640900743847959
"miR205",-0.00461236338614643,-0.479302704411365,-0.250785434778427,-0.361662613426635,-0.270648074980459,-0.231631394599926,-0.247226469610005,-0.272164787353939,-0.257232635428971,0.290805843825756,0,0,0.437712649107105,0,0,0.220918385657905,0.226183139527346,0.220918385657905,0.452332231994874,0.238027568817007,-0.214042338201825,-0.203466024023827,0.419773276975388,-0.259049629242769,0.452332231994874,0.27786006600438
"miR200c",-0.864563704899485,-0.844959846023052,-0.728852608472809,-0.648582652149658,-0.562396108673657,-0.759458727282669,-0.506929288199516,-0.702492990241421,-0.505042305532092,0.507275655366476,0,0,0.725892575103299,0,0,0.787415163039647,0.773531547069562,0.787415163039647,0.780193228682228,0.581686266655057,-0.524651217485359,-0.691952364224765,0.713772420095006,-0.538159657967113,0.780193228682228,0.736862597092487
