"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"OVOL2",0.437787790433057,0.437787790433057,0.467313614981049,0.500851839839974,0.427271527862355,0.427271527862355,0.431105762301338,0.311754960160022,0.439108738985415,0.181540652965777,-0.0240901320901103,-0.024150764207494,-0.33426999674358,-0.34273317100477,-0.354104872553841,-0.364903414850946,-0.407599448804542,-0.466347642537352,-0.34123719268384,-0.492076075125775,-0.463118265454606,-0.378439960284231,-0.39215310059322
"NP63",0.113219311598002,0.113219311598002,-0.0575172862713453,-0.0737487049360261,0.151865653641124,0.151865653641124,0.120679289716769,0.233769829492226,-0.258538679130936,0.178651136463654,0.0215862397403094,0.121492756099946,0.181380790427674,0.0744499728920382,0.0870245083093828,0.177430218513484,0.261877062119209,0.202660297472955,-0.0846632855567064,0.248133179507513,-0.156136818077603,-0.0903816018251933,-0.0561797919136163
"SNAI1",-0.532313045095598,-0.532313045095598,-0.524325082770236,-0.565243476799895,-0.537275297984722,-0.537275297984722,-0.501969529955841,-0.49963935821637,-0.472037474463013,-0.386803302624929,0,0,0.333923121268416,0.222676086412134,0.423805159003803,0.36914094180278,0.436030701607029,0.49525840681024,0.419820613095191,0.544815100401788,0.578314660495718,0.462775717652642,0.566636857935006
"TCF3",-0.541210723933973,-0.541210723933973,-0.735738597116743,-0.80766397955356,-0.541015952742944,-0.541015952742944,-0.481857850163445,-0.507924836596328,-0.665425281326754,-0.383844976472625,0,0,0.478639807469471,0.407930122126023,0.416321258067825,0.543187484731085,0.600338750100268,0.721309426841658,0.561820866179885,0.792072664586132,0.614731998878872,0.639363319910089,0.616491252593867
"KLF8",-0.541210723933973,-0.541210723933973,-0.735738597116743,-0.80766397955356,-0.541015952742944,-0.541015952742944,-0.481857850163445,-0.507924836596328,-0.665425281326754,-0.383844976472625,0,0,0.478639807469471,0.407930122126023,0.416321258067825,0.543187484731085,0.600338750100268,0.721309426841658,0.561820866179885,0.792072664586132,0.614731998878872,0.639363319910089,0.616491252593867
"TGFbeta",-0.591746958413784,-0.591746958413784,-0.682933908205124,-0.637202312037011,-0.592697936152115,-0.592697936152115,-0.592039748925442,-0.551886543665562,-0.562096407231577,-0.425388863918874,0,0,0.483462363251108,0.450900545278658,0.508972050952001,0.531878684296545,0.513235511650071,0.657011400980968,0.647352073847828,0.714214099553322,0.647193064190193,0.604369646005199,0.646274330630598
"FOXC2",-0.783695963254664,-0.783695963254664,-0.765154544092175,-0.729065982550993,-0.776731143435749,-0.776731143435749,-0.736924344741885,-0.692299629527653,-0.497980770026475,-0.484517467511534,0,0,0.449916267606813,0.475597783143569,0.48700831439828,0.50458122432371,0.44191607999952,0.643592917088291,0.571022284580064,0.588825407098897,0.839961818496178,0.636661932392851,0.661901773431296
"ZEB1",-0.847307568473919,-0.847307568473919,-0.827171197451363,-0.787496518671182,-0.839961818496178,-0.839961818496178,-0.79441801319314,-0.748376643740968,-0.551333577705807,-0.524142887856658,0,0,0.50458122432371,0.514570050236375,0.536774351281877,0.557676504241403,0.497980770026475,0.702991032567101,0.636661932392851,0.644032344644864,0.799858374242047,0.699678146516558,0.722754725676026
"SNAI2",-0.684464974967713,-0.684464974967713,-0.875304687005459,-0.838623133539761,-0.683391963299045,-0.683391963299045,-0.610726798359094,-0.634156574289889,-0.784493584697111,-0.473609850826667,0,0,0.603454884590916,0.496383398654088,0.526453416104789,0.66053904967146,0.726854745113452,0.854397840242506,0.710759881292431,0.815688107218197,0.74835659944187,0.779011387586054,0.752322279313821
"GSC",-0.723004972397984,-0.723004972397984,-0.710748450649678,-0.666713295382989,-0.723479058156202,-0.723479058156202,-0.643743855403916,-0.665878243199029,-0.589445913297575,-0.497744051563337,0,0,0.586672960544907,0.488979201217992,0.621583403176931,0.637439578851423,0.537971212563242,0.584497793683894,0.558468184174027,0.637526348046043,0.781291518613054,0.618926858314996,0.780676821270244
"TWIST1",-0.733058675540494,-0.733058675540494,-0.721894493293514,-0.777438990797155,-0.731985892037452,-0.731985892037452,-0.638296053942629,-0.675223238176078,-0.608240006509292,-0.501137366329253,0,0,0.607142883303465,0.419092834004066,0.619337849698677,0.55911211614421,0.55550370086834,0.696065401564779,0.565049478592464,0.752876101763519,0.790998501773672,0.626612029879797,0.794737299225008
"TWIST2",-0.734360565458193,-0.734360565458193,-0.723786291697138,-0.781513468874804,-0.733415585264104,-0.733415585264104,-0.644850312467484,-0.678834842079981,-0.620513418066555,-0.505617862285698,0,0,0.629565591306103,0.500607719526335,0.53895185588763,0.681478544248488,0.567777994465138,0.698852341131694,0.568272296004234,0.756100390630771,0.79260847346073,0.630065253492041,0.796121894743757
"ZEB2",-0.918867109229634,-0.918867109229634,-0.908173785834086,-0.876344745551683,-0.716312549936025,-0.716312549936025,-0.667499716223046,-0.658312099593397,-0.634067207652845,-0.480653250567117,0,0,0.460984282538055,0.481854185181402,0.499770336944421,0.522651067265688,0.572272716333946,0.690001518260377,0.728122220098666,0.749342857827777,0.785508574000611,0.800934875263605,0.893331885454501
