"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"TWIST1",-0.997188325386668,-0.871032731207328,1,-0.280054660138469,0.871032731207328,0.998192206569091,0.0242850625194559,-0.574971557495014,1,0.996786146892069,1,0.871032731207328,1,1,0.996786146892069,0.871032731207328,0.907391682868737,-0.998192206569091,-0.871032731207328,-0.876256573280571,-0.906588566800858,-0.875651676796489,0.0242850625194559,-0.19467837573222,-0.962033071721633,-0.00922482897558003
"TWIST2",-0.997188325386668,-0.871032731207328,1,-0.280054660138469,0.871032731207328,0.998192206569091,0.0242850625194559,-0.574971557495014,1,0.996786146892069,1,0.871032731207328,1,1,0.996786146892069,0.871032731207328,0.907391682868737,-0.998192206569091,-0.871032731207328,-0.876256573280571,-0.906588566800858,-0.875651676796489,0.0242850625194559,-0.19467837573222,-0.962033071721633,-0.00922482897558003
"VIM",-0.999598310175312,-0.874246257195247,0.996786146892069,-0.283264255056874,0.874246257195247,0.998593821008644,0.0262988896417558,-0.578178814084755,0.996786146892069,1,0.996786146892069,0.874246257195247,0.996786146892069,0.996786146892069,1,0.874246257195247,0.908998845392237,-0.998593821008644,-0.874246257195247,-0.879469760604602,-0.909802489691392,-0.878062463677155,0.0262988896417558,-0.194272063001765,-0.958818519621463,-0.00762126321796955
"ZEB1",-0.873844377253591,-1,0.871032731207328,-0.409014862158902,1,0.872840168763299,-0.0781580159257472,-0.703928707412979,0.871032731207328,0.874246257195247,0.871032731207328,1,0.871032731207328,0.871032731207328,0.874246257195247,1,0.963640282071238,-0.872840168763299,-1,-0.994777082309097,-0.964443540234296,-0.99538014468773,-0.0781580159257472,-0.128376771686874,-0.908999285906837,-0.0253027902293421
"ZEB2",-0.90859733152257,-0.963640282071238,0.907391682868737,-0.372660164774328,0.963640282071238,0.907592571974329,-0.0498391619291702,-0.667576346143436,0.907391682868737,0.908998845392237,0.907391682868737,0.963640282071238,0.907391682868737,0.907391682868737,0.908998845392237,0.963640282071238,1,-0.907592571974329,-0.963640282071238,-0.968863804312555,-0.999196538765504,-0.968260057330313,-0.0498391619291702,-0.161930324707084,-0.901164421542586,-0.0399631486999906
"miR-101",0.998995754673307,0.872840168763299,-0.998192206569091,0.281859179375855,-0.872840168763299,-1,-0.0260967653195614,0.576774298079677,-0.998192206569091,-0.998593821008644,-0.998192206569091,-0.872840168763299,-0.998192206569091,-0.998192206569091,-0.998593821008644,-0.872840168763299,-0.907592571974329,1,0.872840168763299,0.878063756960021,0.908396299042637,0.876656172157038,-0.0260967653195614,0.192866974213244,0.960224754459671,0.00822304015815504
"miR-141",0.873844377253591,1,-0.871032731207328,0.409014862158902,-1,-0.872840168763299,0.0781580159257471,0.703928707412979,-0.871032731207328,-0.874246257195247,-0.871032731207328,-1,-0.871032731207328,-0.871032731207328,-0.874246257195247,-1,-0.963640282071238,0.872840168763299,1,0.994777082309097,0.964443540234296,0.99538014468773,0.0781580159257471,0.128376771686874,0.908999285906837,0.0253027902293421
"miR-200a",0.879067714055571,0.994777082309097,-0.876256573280571,0.403789579460973,-0.994777082309097,-0.878063756960021,0.0729323679930792,0.698702342239629,-0.876256573280571,-0.879469760604602,-0.876256573280571,-0.994777082309097,-0.876256573280571,-0.876256573280571,-0.879469760604602,-0.994777082309097,-0.968863804312555,0.878063756960021,0.994777082309097,1,0.969666894571032,0.990157620727087,0.0729323679930792,0.133597714420135,0.903776669173702,0.0257063196810226
"miR-200b",0.909400814012764,0.964443540234296,-0.906588566800858,0.373461354292617,-0.964443540234296,-0.908396299042637,0.0490330497107415,0.668376404700271,-0.906588566800858,-0.909802489691392,-0.906588566800858,-0.964443540234296,-0.906588566800858,-0.906588566800858,-0.909802489691392,-0.964443540234296,-0.999196538765504,0.908396299042637,0.964443540234296,0.969666894571032,1,0.968260173904173,0.0490330497107415,0.161124575558149,0.900360911473482,0.0391613330149173
"miR-200c",0.87766098226654,0.99538014468773,-0.875651676796489,0.404400332236625,-0.99538014468773,-0.876656172157039,0.0743475828930465,0.699316885068378,-0.875651676796489,-0.878062463677155,-0.875651676796489,-0.99538014468773,-0.875651676796489,-0.875651676796489,-0.878062463677155,-0.99538014468773,-0.968260057330313,0.876656172157038,0.99538014468773,0.990157620727087,0.968260173904173,1,0.0743475828930465,0.13300254854548,0.905182131264836,0.0267046223470719
"miR-205",-0.0258995873369225,0.0781580159257471,0.0242850625194559,0.669134962445405,-0.0781580159257472,0.0260967653195613,1,0.374220136785325,0.0242850625194559,0.0262988896417558,0.0242850625194559,-0.0781580159257472,0.0242850625194559,0.0242850625194559,0.0262988896417558,-0.0781580159257472,-0.0498391619291702,-0.0260967653195614,0.0781580159257471,0.0729323679930792,0.0490330497107415,0.0743475828930465,1,-0.00565620451050908,0.0044358094961503,-0.00700361865904313
"miR-30c",0.193868067407327,0.128376771686874,-0.19467837573222,0.0202655512888204,-0.128376771686874,-0.192866974213244,-0.00565620451050908,0.0797194675575848,-0.19467837573222,-0.194272063001765,-0.19467837573222,-0.128376771686874,-0.19467837573222,-0.19467837573222,-0.194272063001765,-0.128376771686874,-0.161930324707084,0.192866974213244,0.128376771686874,0.133597714420135,0.161124575558149,0.13300254854548,-0.00565620451050908,1,0.156705059193875,0.00584795852629792
"miR-34a",0.959220333145437,0.908999285906837,-0.962033071721633,0.318016567450301,-0.908999285906837,-0.960224754459672,0.0044358094961503,0.612930968974575,-0.962033071721633,-0.958818519621463,-0.962033071721633,-0.908999285906837,-0.962033071721633,-0.962033071721633,-0.958818519621463,-0.908999285906837,-0.901164421542586,0.960224754459671,0.908999285906837,0.903776669173702,0.900360911473482,0.905182131264836,0.0044358094961503,0.156705059193875,1,0.0122425371996174
"miR-9",0.00722125796571254,0.0253027902293421,-0.00922482897558003,-0.00198757431107761,-0.0253027902293421,-0.00822304015815505,-0.00700361865904313,0.0152978668328533,-0.00922482897558003,-0.00762126321796955,-0.00922482897558003,-0.0253027902293421,-0.00922482897558003,-0.00922482897558003,-0.00762126321796955,-0.0253027902293421,-0.0399631486999906,0.00822304015815504,0.0253027902293421,0.0257063196810226,0.0391613330149173,0.0267046223470719,-0.00700361865904313,0.00584795852629792,0.0122425371996174,1
