"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"TCF3",-0.988276407593728,-0.7952492173712,1,-0.228712717165665,0.795655438118987,0.96968401345095,0.049400459179807,-0.509845919829497,0.978171047906029,0.986456942014597,1,0.795655438118987,1,1,0.894889352821562,0.7952492173712,0.840731454680683,-0.96968401345095,-0.7952492173712,-0.802938755069493,-0.840932589297135,-0.80333443582096,0.049400459179807,-0.192284074798089,-0.902772789377911,0.00519064582417541
"TGF-beta",-0.806572912641157,-0.999595830845058,0.795655438118987,-0.433051965682299,1,0.782327047934087,-0.106832162279389,-0.714195584679509,0.773831894021867,0.809198724053707,0.795655438118987,1,0.795655438118987,0.795655438118987,0.899959431117689,0.999595830845058,0.954521904095426,-0.782327047934087,-0.999595830845058,-0.992320010374231,-0.954723975334976,-0.992319315287315,-0.106832162279389,-0.130654204138338,-0.84922507782834,-0.025754032343212
"TWIST1",-0.988276407593728,-0.7952492173712,1,-0.228712717165665,0.795655438118987,0.96968401345095,0.049400459179807,-0.509845919829497,0.978171047906029,0.986456942014597,1,0.795655438118987,1,1,0.894889352821562,0.7952492173712,0.840731454680683,-0.96968401345095,-0.7952492173712,-0.802938755069493,-0.840932589297135,-0.80333443582096,0.049400459179807,-0.192284074798089,-0.902772789377911,0.00519064582417541
"TWIST2",-0.988276407593728,-0.7952492173712,1,-0.228712717165665,0.795655438118987,0.96968401345095,0.049400459179807,-0.509845919829497,0.978171047906029,0.986456942014597,1,0.795655438118987,1,1,0.894889352821562,0.7952492173712,0.840731454680683,-0.96968401345095,-0.7952492173712,-0.802938755069493,-0.840932589297135,-0.80333443582096,0.049400459179807,-0.192284074798089,-0.902772789377911,0.00519064582417541
"VIM",-0.906612027612883,-0.900361412315599,0.894889352821562,-0.33382375885781,0.899959431117689,0.882354496360903,-0.0229651590877739,-0.614955804094106,0.873864374419397,0.908432175831151,0.894889352821562,0.899959431117689,0.894889352821562,0.894889352821562,1,0.900361412315599,0.945036085737909,-0.882354496360903,-0.900361412315599,-0.907243898477961,-0.945237054013499,-0.907638184732271,-0.0229651590877739,-0.170448869812903,-0.848597340050625,-0.0271450521512785
"ZEB1",-0.806974907010355,-1,0.7952492173712,-0.433457108026708,0.999595830845058,0.782728032845072,-0.107237603171953,-0.714599624718462,0.774233350522491,0.808792442508353,0.7952492173712,0.999595830845058,0.7952492173712,0.7952492173712,0.900361412315599,1,0.954117744486242,-0.782728032845072,-1,-0.991916320771129,-0.95431973404132,-0.991914969831684,-0.107237603171953,-0.131056419601956,-0.849626897232381,-0.0253479827201871
"ZEB2",-0.851649390312582,-0.954117744486242,0.840731454680683,-0.387573740896907,0.954521904095426,0.827809400250852,-0.0714598391793374,-0.668717682266876,0.819313422077142,0.854274845177311,0.840731454680683,0.954521904095426,0.840731454680683,0.840731454680683,0.945036085737909,0.954117744486242,1,-0.827809400250852,-0.954117744486242,-0.962203286488751,-0.999797895465775,-0.962202755827137,-0.0714598391793374,-0.164006132238013,-0.827598178146353,-0.0437441144571996
"miR-101",0.975745804113016,0.782728032845072,-0.96968401345095,0.227508643227578,-0.782327047934087,-1,-0.0526279923040939,0.502574064974365,-0.991510640474183,-0.973119740751306,-0.96968401345095,-0.782327047934087,-0.96968401345095,-0.96968401345095,-0.882354496360903,-0.782728032845072,-0.827809400250852,1,0.782728032845072,0.790018835262951,0.827605605059371,0.790004955406006,-0.0526279923040939,0.216528643716818,0.916111923547834,-0.00722688624118829
"miR-141",0.806974907010355,1,-0.7952492173712,0.433457108026708,-0.999595830845058,-0.782728032845072,0.107237603171953,0.714599624718462,-0.774233350522491,-0.808792442508353,-0.7952492173712,-0.999595830845058,-0.7952492173712,-0.7952492173712,-0.900361412315599,-1,-0.954117744486242,0.782728032845072,1,0.991916320771129,0.95431973404132,0.991914969831684,0.107237603171953,0.131056419601956,0.849626897232381,0.0253479827201871
"miR-200a",0.813857218052057,0.991916320771129,-0.802938755069493,0.425369035255549,-0.992320010374231,-0.790018835262951,0.0995522436840214,0.706516201669618,-0.781522143792788,-0.816482246585026,-0.802938755069493,-0.992320010374231,-0.802938755069493,-0.802938755069493,-0.907243898477961,-0.991916320771129,-0.962203286488751,0.790018835262951,0.991916320771129,1,0.962001359050575,0.984639832859774,0.0995522436840214,0.1355114739064,0.841956503075267,0.0285892000493469
"miR-200b",0.851850370896578,0.95431973404132,-0.840932589297135,0.387776251764719,-0.954723975334976,-0.827605605059371,0.071258278059632,0.668919624754064,-0.819109868403169,-0.854475949225806,-0.840932589297135,-0.954723975334976,-0.840932589297135,-0.840932589297135,-0.945237054013499,-0.95431973404132,-0.999797895465775,0.827605605059371,0.95431973404132,0.962001359050575,1,0.962404751327702,0.071258278059632,0.163803002529797,0.827394754332416,0.0435411016203065
"miR-200c",0.814251652966923,0.991914969831684,-0.80333443582096,0.42537214623103,-0.992319315287315,-0.790004955406006,0.0991526166037799,0.706514618992738,-0.781510179427993,-0.81687767417134,-0.80333443582096,-0.992319315287315,-0.80333443582096,-0.80333443582096,-0.907638184732271,-0.991914969831684,-0.962202755827137,0.790004955406006,0.991914969831684,0.984639832859774,0.962404751327702,1,0.0991526166037799,0.135098962432169,0.841541579351498,0.0269649915944961
"miR-205",-0.0514200588865943,0.107237603171953,0.049400459179807,0.673775593477625,-0.106832162279389,0.0526279923040939,1,0.392634399321099,0.0510133147711796,0.0540490123613035,0.049400459179807,-0.106832162279389,0.049400459179807,0.049400459179807,-0.0229651590877739,-0.107237603171953,-0.0714598391793374,-0.0526279923040939,0.107237603171953,0.0995522436840214,0.071258278059632,0.0991526166037799,1,-0.0101933219766371,0.00982714223721346,0.00941030357588214
"miR-30c",0.19794061492723,0.131056419601956,-0.192284074798089,0.0221355435402524,-0.130654204138338,-0.216528643716818,-0.0101933219766371,0.0724438235356199,-0.214106971922336,-0.199762156133114,-0.192284074798089,-0.130654204138338,-0.192284074798089,-0.192284074798089,-0.170448869812903,-0.131056419601956,-0.164006132238013,0.216528643716818,0.131056419601956,0.1355114739064,0.163803002529797,0.135098962432169,-0.0101933219766371,1,0.172267275631569,0.00250131500332651
"miR-34a",0.89185580541164,0.849626897232381,-0.902772789377911,0.294408897050582,-0.84922507782834,-0.916111923547834,0.00982714223721346,0.569476510154833,-0.924601468017612,-0.889229119932172,-0.902772789377911,-0.84922507782834,-0.902772789377911,-0.902772789377911,-0.848597340050625,-0.849626897232381,-0.827598178146353,0.916111923547834,0.849626897232381,0.841956503075267,0.827394754332416,0.841541579351498,0.00982714223721346,0.172267275631569,1,-0.00216514489047145
"miR-9",-0.00842847301124446,0.0253479827201871,0.00519064582417541,0.0122308242269682,-0.025754032343212,0.00722688624118829,0.00941030357588214,0.0180750650184333,0.0072212776852498,0.00579796698915767,0.00519064582417541,-0.025754032343212,0.00519064582417541,0.00519064582417541,-0.0271450521512785,-0.0253479827201871,-0.0437441144571996,-0.00722688624118829,0.0253479827201871,0.0285892000493469,0.0435411016203065,0.0269649915944961,0.00941030357588214,0.00250131500332651,-0.00216514489047145,1
