"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"TCF3",-0.996591155347183,-0.945057217958044,1,-0.370363406756943,0.945057217958044,0.996591155347183,-0.0376942921688049,-0.658315032821043,1,0.996591155347183,1,0.945057217958044,1,1,0.969119785458605,0.945057217958044,0.955484242964259,-0.996591155347183,-0.945057217958044,-0.945057217958044,-0.955083287749945,-0.945057217958044,-0.0376942921688049,-0.194107636314065,-1,-0.024460805951127
"TGF-beta",-0.948466174956976,-1,0.945057217958044,-0.425308126416347,1,0.948466174956976,-0.0798086427307359,-0.713259955376427,0.945057217958044,0.948466174956976,0.945057217958044,1,0.945057217958044,0.945057217958044,0.97593743636955,1,0.989572967834081,-0.948466174956976,-1,-1,-0.989973931820646,-1,-0.0798086427307359,-0.139163183109633,-0.945057217958044,-0.033687000805138
"TWIST1",-0.996591155347183,-0.945057217958044,1,-0.370363406756943,0.945057217958044,0.996591155347183,-0.0376942921688049,-0.658315032821043,1,0.996591155347183,1,0.945057217958044,1,1,0.969119785458605,0.945057217958044,0.955484242964259,-0.996591155347183,-0.945057217958044,-0.945057217958044,-0.955083287749945,-0.945057217958044,-0.0376942921688049,-0.194107636314065,-1,-0.024460805951127
"TWIST2",-0.996591155347183,-0.945057217958044,1,-0.370363406756943,0.945057217958044,0.996591155347183,-0.0376942921688049,-0.658315032821043,1,0.996591155347183,1,0.945057217958044,1,1,0.969119785458605,0.945057217958044,0.955484242964259,-0.996591155347183,-0.945057217958044,-0.945057217958044,-0.955083287749945,-0.945057217958044,-0.0376942921688049,-0.194107636314065,-1,-0.024460805951127
"VIM",-0.972528745843884,-0.97593743636955,0.969119785458605,-0.401245388629113,0.97593743636955,0.972528745843884,-0.0581515678348261,-0.689197178887171,0.969119785458605,0.972528745843884,0.969119785458605,0.97593743636955,0.969119785458605,0.969119785458605,1,0.97593743636955,0.985562539917321,-0.972528745843884,-0.97593743636955,-0.97593743636955,-0.985963504548904,-0.97593743636955,-0.0581515678348261,-0.163225870100748,-0.969119785458605,-0.0324838562962618
"ZEB1",-0.948466174956976,-1,0.945057217958044,-0.425308126416347,1,0.948466174956976,-0.0798086427307359,-0.713259955376427,0.945057217958044,0.948466174956976,0.945057217958044,1,0.945057217958044,0.945057217958044,0.97593743636955,1,0.989572967834081,-0.948466174956976,-1,-1,-0.989973931820646,-1,-0.0798086427307359,-0.139163183109633,-0.945057217958044,-0.033687000805138
"ZEB2",-0.958091035735953,-0.989572967834081,0.955484242964259,-0.414879478823081,0.989572967834081,0.958091035735953,-0.0701799097375029,-0.702831176485933,0.955484242964259,0.958091035735953,0.955484242964259,0.989572967834081,0.955484242964259,0.955484242964259,0.985562539917321,0.989572967834081,1,-0.958091035735953,-0.989572967834081,-0.989572967834081,-0.999599037625981,-0.989572967834081,-0.0701799097375029,-0.149591658220762,-0.955484242964259,-0.0397006388479942
"miR-101",1,0.948466174956976,-0.996591155347183,0.373771583786469,-0.948466174956976,-1,0.0342836236035038,0.661723175437462,-0.996591155347183,-1,-0.996591155347183,-0.948466174956976,-0.996591155347183,-0.996591155347183,-0.972528745843884,-0.948466174956976,-0.958091035735953,1,0.948466174956976,0.948466174956976,0.958492246159855,0.948466174956976,0.0342836236035038,0.190699425290478,0.996591155347183,0.0246602880950939
"miR-141",0.948466174956976,1,-0.945057217958044,0.425308126416347,-1,-0.948466174956976,0.0798086427307359,0.713259955376427,-0.945057217958044,-0.948466174956976,-0.945057217958044,-1,-0.945057217958044,-0.945057217958044,-0.97593743636955,-1,-0.989572967834081,0.948466174956976,1,1,0.989973931820646,1,0.0798086427307359,0.139163183109633,0.945057217958044,0.033687000805138
"miR-200a",0.948466174956976,1,-0.945057217958044,0.425308126416347,-1,-0.948466174956976,0.0798086427307359,0.713259955376427,-0.945057217958044,-0.948466174956976,-0.945057217958044,-1,-0.945057217958044,-0.945057217958044,-0.97593743636955,-1,-0.989572967834081,0.948466174956976,1,1,0.989973931820646,1,0.0798086427307359,0.139163183109633,0.945057217958044,0.033687000805138
"miR-200b",0.958492246159855,0.989973931820646,-0.955083287749945,0.415281985671666,-0.989973931820646,-0.958492246159855,0.0697822191678147,0.703233798505903,-0.955083287749945,-0.958492246159855,-0.955083287749945,-0.989973931820646,-0.955083287749945,-0.955083287749945,-0.985963504548904,-0.989973931820646,-0.999599037625981,0.958492246159855,0.989973931820646,0.989973931820646,1,0.989973931820646,0.0697822191678147,0.149189302689264,0.955083287749945,0.0393016751798933
"miR-200c",0.948466174956976,1,-0.945057217958044,0.425308126416347,-1,-0.948466174956976,0.0798086427307359,0.713259955376427,-0.945057217958044,-0.948466174956976,-0.945057217958044,-1,-0.945057217958044,-0.945057217958044,-0.97593743636955,-1,-0.989572967834081,0.948466174956976,1,1,0.989973931820646,1,0.0798086427307359,0.139163183109633,0.945057217958044,0.033687000805138
"miR-205",0.0342836236035038,0.0798086427307359,-0.0376942921688049,0.654497579415469,-0.0798086427307359,-0.0342836236035038,1,0.366533822378281,-0.0376942921688049,-0.0342836236035038,-0.0376942921688049,-0.0798086427307359,-0.0376942921688049,-0.0376942921688049,-0.0581515678348261,-0.0798086427307359,-0.0701799097375029,0.0342836236035038,0.0798086427307359,0.0798086427307359,0.0697822191678147,0.0798086427307359,1,-0.00618939305791344,0.0376942921688049,0.00135980816913857
"miR-30c",0.190699425290478,0.139163183109633,-0.194107636314065,0.0228719417224422,-0.139163183109633,-0.190699425290477,-0.00618939305791344,0.0822284181751189,-0.194107636314065,-0.190699425290477,-0.194107636314065,-0.139163183109633,-0.194107636314065,-0.194107636314065,-0.163225870100748,-0.139163183109633,-0.149591658220762,0.190699425290478,0.139163183109633,0.139163183109633,0.149189302689264,0.139163183109633,-0.00618939305791344,1,0.194107636314065,-0.00579850109207743
"miR-34a",0.996591155347183,0.945057217958044,-1,0.370363406756943,-0.945057217958044,-0.996591155347183,0.0376942921688049,0.658315032821043,-1,-0.996591155347183,-1,-0.945057217958044,-1,-1,-0.969119785458605,-0.945057217958044,-0.955484242964259,0.996591155347183,0.945057217958044,0.945057217958044,0.955083287749945,0.945057217958044,0.0376942921688049,0.194107636314065,1,0.024460805951127
"miR-9",0.0246602880950939,0.033687000805138,-0.024460805951127,0.0112095664555314,-0.033687000805138,-0.0246602880950939,0.00135980816913857,0.023239045099096,-0.024460805951127,-0.0246602880950939,-0.024460805951127,-0.033687000805138,-0.024460805951127,-0.024460805951127,-0.0324838562962618,-0.033687000805138,-0.0397006388479942,0.0246602880950939,0.033687000805138,0.033687000805138,0.0393016751798933,0.033687000805138,0.00135980816913857,-0.00579850109207743,0.024460805951127,1
