"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"TGF-beta",-0.886613366133341,-0.978777919354602,0.885602547459468,-0.358701995311728,1,0.886007297940419,-0.0596724221552622,-0.675005084010081,0.885602547459468,0.886613366133341,0.885602547459468,1,0.885602547459468,0.885198839060564,0.927037324207477,0.978777919354602,0.975342067104001,-0.886007297940419,-0.204098141175873,-0.997170393920507,-0.954322064204817,-0.997170393920507,-0.0596724221552622,-0.169839111233753,-0.913696511035916,-0.0449837181404653
"TWIST1",-0.9981809736066,-0.906015934782258,1,-0.275024770417308,0.885602547459468,0.998787386992297,0.0260194102327371,-0.59617995610279,1,0.9981809736066,1,0.885602547459468,1,0.999595850131818,0.957758632493835,0.906015934782258,0.910259712896891,-0.998787386992297,-0.126898381494543,-0.888432168447789,-0.930471363722575,-0.888432168447789,0.0260194102327371,-0.20379194880424,-0.971097232990459,-0.0102234034048503
"TWIST2",-0.998585213687241,-0.906420660465981,0.999595850131818,-0.275432159112312,0.885198839060564,0.999191541120145,0.0256135630579377,-0.596585735319509,0.999595850131818,0.998585213687241,0.999595850131818,0.885198839060564,0.999595850131818,1,0.958162754625525,0.906420660465981,0.909856197065594,-0.999191541120145,-0.126491099928336,-0.888028445140057,-0.93087637460065,-0.888028445140057,0.0256135630579377,-0.203387454120856,-0.971501781337963,-0.00981862210926644
"VIM",-0.959173356802414,-0.948259216308125,0.957758632493835,-0.317273701049597,0.927037324207477,0.95856698099459,-0.00975604040702486,-0.638425057448691,0.957758632493835,0.959173356802414,0.957758632493835,0.927037324207477,0.957758632493835,0.958162754625525,1,0.948259216308125,0.951695432814006,-0.95856698099459,-0.15134484115012,-0.929866908790935,-0.972715929886647,-0.929866908790935,-0.00975604040702486,-0.186613028949074,-0.94260013373004,-0.0282085524539307
"ZEB1",-0.90783520586034,-1,0.906015934782258,-0.369008326170769,0.978777919354602,0.90722912145915,-0.0570445223357831,-0.690162918876254,0.906015934782258,0.90783520586034,0.906015934782258,0.978777919354602,0.906015934782258,0.906420660465981,0.948259216308125,1,0.954119531496207,-0.90722912145915,-0.182879148689494,-0.97594830587851,-0.975544167046588,-0.97594830587851,-0.0570445223357831,-0.157106931506343,-0.934918453407098,-0.0278057047769588
"ZEB2",-0.910866405506108,-0.954119531496207,0.910259712896891,-0.334038766532392,0.975342067104001,0.910260430831263,-0.0386514665001543,-0.650345019255364,0.910259712896891,0.910866405506108,0.910259712896891,0.975342067104001,0.910259712896891,0.909856197065594,0.951695432814006,0.954119531496207,1,-0.910260430831263,-0.190766291606115,-0.978171703463685,-0.978575342971211,-0.978171703463685,-0.0386514665001543,-0.194091450425795,-0.901568314522215,-0.0575154871560519
"miR-101",0.99939367468041,0.90722912145915,-0.998787386992297,0.276240604123957,-0.886007297940419,-1,-0.0264219610220439,0.597394182213226,-0.998787386992297,-0.99939367468041,-0.998787386992297,-0.886007297940419,-0.998787386992297,-0.999191541120145,-0.95856698099459,-0.90722912145915,-0.910260430831263,1,0.126895303268167,0.888836904019912,0.931684846655966,0.888836904019912,-0.0264219610220439,0.202579060316348,0.970693316019053,0.00981862210926644
"miR-141",0.127503146380011,0.182879148689494,-0.126898381494543,0.0389719746569913,-0.204098141175873,-0.126895303268167,-0.00674760851143918,0.109909904600506,-0.126898381494543,-0.127503146380011,-0.126898381494543,-0.204098141175873,-0.126898381494543,-0.126491099928336,-0.15134484115012,-0.182879148689494,-0.190766291606115,0.126895303268167,1,0.201268717797057,0.169346642605381,0.201268717797057,-0.00674760851143918,-0.00332296436723359,0.139632435009155,-0.00819228138773711
"miR-200a",0.889442979609433,0.97594830587851,-0.888432168447789,0.355872437770972,-0.997170393920507,-0.888836904019912,0.0568430292808907,0.67217551988207,-0.888432168447789,-0.889442979609433,-0.888432168447789,-0.997170393920507,-0.888432168447789,-0.888028445140057,-0.929866908790935,-0.97594830587851,-0.978171703463685,0.888836904019912,0.201268717797057,1,0.957151716398423,0.994340787841014,0.0568430292808907,0.172668489549533,0.910866882419732,0.045387914646571
"miR-200b",0.932290799023047,0.975544167046588,-0.930471363722575,0.344545976830801,-0.954322064204817,-0.931684846655966,0.0358207326736796,0.665704702705854,-0.930471363722575,-0.932290799023047,-0.930471363722575,-0.954322064204817,-0.930471363722575,-0.93087637460065,-0.972715929886647,-0.975544167046588,-0.978575342971211,0.931684846655966,0.169346642605381,0.957151716398423,1,0.957151716398423,0.0358207326736796,0.181157248870204,0.922588367989484,0.0401356069187732
"miR-200c",0.889442979609433,0.97594830587851,-0.888432168447789,0.355872437770972,-0.997170393920507,-0.888836904019912,0.0568430292808907,0.67217551988207,-0.888432168447789,-0.889442979609433,-0.888432168447789,-0.997170393920507,-0.888432168447789,-0.888028445140057,-0.929866908790935,-0.97594830587851,-0.978171703463685,0.888836904019912,0.201268717797057,0.994340787841014,0.957151716398423,1,0.0568430292808907,0.172668489549533,0.910866882419732,0.0461963076587825
"miR-205",-0.0258164855834379,0.0570445223357831,0.0260194102327371,0.687993226649876,-0.0596724221552622,0.0264219610220439,1,0.366862742662955,0.0260194102327371,0.0258164855834379,0.0260194102327371,-0.0596724221552622,0.0260194102327371,0.0256135630579377,-0.00975604040702486,-0.0570445223357831,-0.0386514665001543,-0.0264219610220439,-0.00674760851143918,0.0568430292808907,0.0358207326736796,0.0568430292808907,1,-0.0106165463792714,-0.00156600274912557,-0.0114127802559042
"miR-30c",0.203185498812516,0.157106931506343,-0.20379194880424,0.0225116700758575,-0.169839111233753,-0.202579060316348,-0.0106165463792714,0.0938510300621832,-0.20379194880424,-0.203185498812516,-0.20379194880424,-0.169839111233753,-0.20379194880424,-0.203387454120856,-0.186613028949074,-0.157106931506343,-0.194091450425795,0.202579060316348,-0.00332296436723359,0.172668489549533,0.181157248870204,0.172668489549533,-0.0106165463792714,1,0.174891801494866,0.00980349798465701
"miR-34a",0.970086786709553,0.934918453407098,-0.971097232990459,0.30392534352131,-0.913696511035916,-0.970693316019053,-0.00156600274912557,0.625081421386863,-0.971097232990459,-0.970086786709553,-0.971097232990459,-0.913696511035916,-0.971097232990459,-0.971501781337963,-0.94260013373004,-0.934918453407098,-0.901568314522215,0.970693316019053,0.139632435009155,0.910866882419732,0.922588367989484,0.910866882419732,-0.00156600274912557,0.174891801494866,1,0.0104257962910614
"miR-9",0.00921261689383858,0.0278057047769588,-0.0102234034048503,-0.00291537605609381,-0.0449837181404653,-0.00981862210926644,-0.0114127802559042,0.0110294553315312,-0.0102234034048503,-0.00921261689383858,-0.0102234034048503,-0.0449837181404653,-0.0102234034048503,-0.00981862210926644,-0.0282085524539307,-0.0278057047769588,-0.0575154871560519,0.00981862210926644,-0.00819228138773711,0.045387914646571,0.0401356069187732,0.0461963076587825,-0.0114127802559042,0.00980349798465701,0.0104257962910614,1
