"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0676375868606607,0.0840360594937593,-0.0338514461591079,0.0405882257523457,-0.0105279128622108,-0.0396419938177672,0.0482614199409985,0,-0.0268293407582605,-0.0268293407582605
"SNAIL",-0.0742401934707274,0.0658125202796571,0.0678137206157549,-0.0876472921259824,0.176715911081255,-0.110975298843086,0.115346497032363,0,0.0770349787595774,0.0770349787595774
"OVOL2",0.0852752610036091,0.106982027559424,-0.0971800219594203,-0.0112698504740675,-0.0752637844786888,-0.104611410935033,0.0991838765381393,0,-0.088748552929075,-0.088748552929075
"NRF2",0.0770349787595774,-0.16351253439,-0.0631599950923167,0.0940210246223609,-0.174453379386307,0.115346497032363,-0.109486870503065,0,-0.0732311117053629,-0.0732311117053629
"miR34",0.0770349787595774,-0.16351253439,-0.0631599950923167,0.0940210246223609,-0.174453379386307,0.115346497032363,-0.109486870503065,0,-0.0732311117053629,-0.0732311117053629
"miR200",-0.0233659739668859,-0.106278113306246,0.0415360323352234,0.0763389057616967,-0.0109004862403665,0.0547842528861322,-0.143064888406032,0,0.0308643519444556,0.0308643519444556
"KEAP1",-0.0732311117053629,0.166459992741132,0.0695451650202261,-0.185303075904412,0.177795585834104,-0.109486870503065,0.117689995503065,0,0.0785265836930835,0.0785265836930835
"Iext",0.0770349787595774,-0.16351253439,-0.0631599950923167,0.0940210246223609,-0.174453379386307,0.115346497032363,-0.109486870503065,0,-0.0732311117053629,-0.0732311117053629
"GRHL2",-0.0268293407582605,-0.0797773844148949,0.0430159757852382,-0.0282299708993763,0.0150178358254043,0.0482614199409985,-0.0365198373055516,0,0.0343620698619866,0.0343620698619866
"Ecad",-0.0348069525426187,0.101042270221375,0.0460727337875835,-0.140220736938041,0.131305005986677,0.0370203870449297,-0.0260145660079729,0,0.0418745977244949,0.0418745977244949
