"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.560643817709051,0.15131802278308,-0.673842259637088,0.506805862619932,-0.573510866664304,-0.219080228992835,-0.214801521061159,0,-0.636806492690806,-0.636806492690806
"SNAIL",-0.176941722147277,-0.0743254637962774,0.206735390013505,-0.0750643912122287,0.0422801718143213,-0.0146236065359859,-0.0214421098603599,0,0.174655079638218,0.174655079638218
"OVOL2",-0.350930409751265,-0.141742277462563,0.487038988910068,-0.148341658212918,0.319918048810616,-0.0694709881643839,-0.0743751833192755,0,0.338532894223315,0.338532894223315
"NRF2",0.174655079638218,-0.0186616957917006,-0.197572043399959,0.0693666606472843,-0.0307724675038084,0.0214421098603599,0.0154966279972992,0,-0.163723700894379,-0.163723700894379
"miR34",0.174655079638218,-0.0186616957917006,-0.197572043399959,0.0693666606472843,-0.0307724675038084,0.0214421098603599,0.0154966279972992,0,-0.163723700894379,-0.163723700894379
"miR200",-0.624072962513316,-0.0600355977801442,0.632218616665375,-0.570064358867165,0.514631143742385,0.199084341472123,0.290479653726331,0,0.59922357888184,0.59922357888184
"KEAP1",-0.163723700894379,0.0321174839164337,0.192010766365974,-0.162699993980618,0.0334639788909719,-0.0154966279972992,-0.0289080863306325,0,0.162572511331831,0.162572511331831
"Iext",0.174655079638218,-0.0186616957917006,-0.197572043399959,0.0693666606472843,-0.0307724675038084,0.0214421098603599,0.0154966279972992,0,-0.163723700894379,-0.163723700894379
"GRHL2",-0.636806492690806,-0.142913335987226,0.644634539296961,-0.483069556642611,0.553535767450235,0.214801521061159,0.204256315113458,0,0.611428849186275,0.611428849186275
"Ecad",-0.581140444547269,-0.0156069643009942,0.595871300832302,-0.536747316900372,0.402737567097085,0.174209073125397,0.163067879135956,0,0.560799027827422,0.560799027827422
