"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0819458878456382,-0.0882403128929475,-0.0299921438103702,0.115514260611179,0.0298380855606351,0.107750721046013,-0.107891653454829,0,-0.0180740152924232,-0.0180740152924232
"SNAIL",-0.0376975166614124,-0.0276302658371721,0.0429153782447559,-0.0644171764986408,-0.0985925649564856,-0.103029445025656,0.103609442196401,0,0.0377516630231934,0.0377516630231934
"OVOL2",0.0764115483116415,-0.0836967236187182,-0.089349656108668,0.0220331662916099,0.0825421629915272,-0.0128645342483799,0.0130417943142193,0,-0.0760289396159894,-0.0760289396159894
"NRF2",0.0377516630231934,-0.0721862997053705,-0.0419236006741871,0.0656726086570184,0.0984170237042913,0.103609442196401,-0.102471859024047,0,-0.0375368266779388,-0.0375368266779388
"miR34",0.0377516630231934,-0.0721862997053705,-0.0419236006741871,0.0656726086570184,0.0984170237042913,0.103609442196401,-0.102471859024047,0,-0.0375368266779388,-0.0375368266779388
"miR200",-0.0143380618772325,0.00611409365975336,0.0286311046211147,-0.00890063963861864,-0.0113189830379367,-0.0957657970999362,-0.00412408806602254,0,0.0143473305768339,0.0143473305768339
"KEAP1",-0.0375368266779388,0.072143582917673,0.0444982659676989,-0.162815465799876,-0.099156449909556,-0.102471859024047,0.104424984024047,0,0.0383810323571406,0.0383810323571406
"Iext",0.0377516630231934,-0.0721862997053705,-0.0419236006741871,0.0656726086570184,0.0984170237042913,0.103609442196401,-0.102471859024047,0,-0.0375368266779388,-0.0375368266779388
"GRHL2",-0.0180740152924232,0.0885107049614468,0.0294387627872901,-0.115956313273105,-0.0295657332145142,-0.107891653454829,0.107737833594976,0,0.0178524644364313,0.0178524644364313
"Ecad",-0.0191610401533201,0.128347866668762,0.0298264642061583,-0.227353545749891,-0.121347632111066,-0.140036296566195,0.140320579766411,0,0.0191610401533201,0.0191610401533201
