"","ZEB","miR200","OVOL2","miR34","Ecad","GRHL2","NRF2","KEAP1","SNAIL"
"ZEB",-0.0910777264401618,-0.0341463734368342,-0.0251273189601665,-0.0230317443111547,-0.0083782544528257,0.0083782544528257,0.0225219288645279,0.0354824126724168,0.0943027350376289
"SNAIL",-0.086853827609261,-0.18366857375684,0.0722643363181051,-0.190789698932271,0.0872661729797471,-0.0872661729797471,-0.122749323840909,0.184418326197072,0.37703594262278
"KEAP1",-0.0862930907100643,-0.181477781015702,0.0728550623549486,-0.188370611369498,0.0873675343017757,-0.0873675343017757,-0.219339422941873,0.183300697682369,0.472362941832637
"Ecad",-0.0213238907930408,0.0113121320248296,0.0319774694524552,-0.00264583330989469,0.0222811339327983,-0.0222811339327983,-0.141537727961486,-0.00905140371834524,0.182457281860267
"GRHL2",-0.0083782544528257,0.0354824126724168,0.0264635316744329,0.0240511202352073,0.0093047398506102,-0.0093047398506102,-0.0202732261929922,-0.0331067503924647,-0.093063438057007
"miR200",-0.00233933765123534,0.0488915098734608,0.0239477834020816,0.042691256526907,0.00340523810540162,-0.00340523810540162,0.0884970460727144,-0.146044254878967,-0.153511528279694
"OVOL2",0.071961462729838,-0.0974168586061668,-0.088108899465696,-0.086167961360813,-0.0723142577608939,0.0723142577608939,-0.0160023752056908,0.0964799125438725,0.118331001041716
"NRF2",0.0872661729797471,0.184418326197072,-0.0710013033436201,0.191121276853083,-0.0862930907100643,0.0862930907100643,0.124101327703778,-0.181477781015702,-0.474199763703632
"miR34",0.0872661729797471,0.184418326197072,-0.0710013033436201,0.191121276853083,-0.0862930907100643,0.0862930907100643,0.124101327703778,-0.181477781015702,-0.474199763703632
