"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0726404909983841,-0.0494583541526297,-0.0364354709764983,-0.0186976306006137,0.0294434499983361,0.115104642689072,-0.116542153259003,0,-0.0282485158350266,-0.0282485158350266
"SNAIL",-0.0401195547867397,-0.0430103483263301,0.0509177972331082,-0.0413401190661592,-0.106705587832432,-0.107905541326177,0.102614835427181,0,0.0461048103159163,0.0461048103159163
"OVOL2",-0.0414306095936661,0.0612355729088154,-0.0502756134518583,-0.0336205218817999,-0.0504159312680422,-0.09304249734711,0.0887460509893823,0,0.0443970692209953,0.0443970692209953
"NRF2",0.0461048103159163,-0.0821766137168476,-0.0368040394980908,0.0271923643582886,0.091218948472182,0.102614835427181,-0.109934002630444,0,-0.0356789288550292,-0.0356789288550292
"miR34",0.0461048103159163,-0.0821766137168476,-0.0368040394980908,0.0271923643582886,0.091218948472182,0.102614835427181,-0.109934002630444,0,-0.0356789288550292,-0.0356789288550292
"miR200",-0.0259212517071836,-0.0314395727433188,0.0388141399331107,0.119808374519893,-0.0151961707931925,-0.103376974919812,2.63378268432805e-05,0,0.0280067091175089,0.0280067091175089
"KEAP1",-0.0356789288550292,0.0495837047036054,0.0584312279635903,-0.147631924797849,-0.113194695292649,-0.109934002630444,0.100298585963777,0,0.0524862964682295,0.0524862964682295
"Iext",0.0461048103159163,-0.0821766137168476,-0.0368040394980908,0.0271923643582886,0.091218948472182,0.102614835427181,-0.109934002630444,0,-0.0356789288550292,-0.0356789288550292
"GRHL2",-0.0282485158350266,0.0399270337380286,0.0378526662795081,0.0158723375004792,-0.033015156480322,-0.116542153259003,0.113927215641501,0,0.0283089387957517,0.0283089387957517
"Ecad",-0.0211257291897833,-0.0581533627056015,0.0282027650216174,0.121124729702685,-0.0238439301509251,-0.078138031646872,0.0780703451706299,0,0.0176796538866563,0.0176796538866563
