"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.067889597979536,-0.0752208970446914,-0.0313609084979717,0.0493695506850908,-0.00935223735509894,-0.0185283084186945,0.0287149029279679,0,-0.0235852245508163,-0.0235852245508163
"SNAIL",-0.0321882080324965,-0.0719243479490253,0.0476182318623015,-0.0311044230148087,-0.0392390488396599,-0.0366094596259671,0.0472050176964155,0,0.0410723764693327,0.0410723764693327
"OVOL2",-0.0362904851159369,0.0751600618469801,-0.0446376091419763,-0.0373497073367965,0.0406269067910217,-0.051226274839427,0.0677958705176577,0,0.0501687459855021,0.0501687459855021
"NRF2",0.0410723764693327,-0.0302063138260559,-0.0343521472645224,0.0468938966990192,0.0474114693584818,0.0472050176964155,-0.0335754834616012,0,-0.0296355004425414,-0.0296355004425414
"miR34",-0.0410723764693327,0.0302063138260559,0.0343521472645224,-0.0468938966990192,-0.0474114693584818,-0.0472050176964155,0.0335754834616012,0,0.0296355004425414,0.0296355004425414
"miR200",-0.0224123557739704,0.00201345419699564,0.0443301757873723,0.0677387873218397,0.0218580218577095,0.0318468647589797,-0.118051049122673,0,0.0339704241769734,0.0339704241769734
"KEAP1",-0.0296355004425414,0.027344289050319,0.0513449382017006,-0.126747376552499,-0.0367933090508805,-0.0335754834616012,0.0511536084616012,0,0.0443707268431553,0.0443707268431553
"Iext",-0.0410723764693327,0.0302063138260559,0.0343521472645224,-0.0468938966990192,-0.0474114693584818,-0.0472050176964155,0.0335754834616012,0,0.0296355004425414,0.0296355004425414
"GRHL2",0.0235852245508163,-0.0733056198928212,-0.0440616778325648,0.0343205404986599,-0.0172193294101919,-0.0287149029279679,0.0156743970315399,0,-0.0345217804420549,-0.0345217804420549
"Ecad",-0.0234076827361663,0.0923925912731883,0.044257686701835,-0.133511330347424,0.0284915611190004,0.0359795264490695,-0.0219955004574626,0,0.0351339111981957,0.0351339111981957
