"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.445016338141224,0.160023140175266,-0.268115283971873,0.267712908431372,-0.493489100229265,-0.222652903655036,0.219422732844956,0,-0.532550339335413,-0.532550339335413
"SNAIL",-0.300116018021189,-0.103004939047008,0.186314586089958,-0.0872861978228483,0.129247424485997,0.180179955953462,-0.176388754934931,0,0.295538567898319,0.295538567898319
"OVOL2",-0.154205689157063,-0.0725264630721534,0.00110068647963863,-0.0943828509987245,0.15070924424581,-0.00982709096682797,0.0137014895487474,0,0.15535351524402,0.15535351524402
"NRF2",0.295538567898319,0.00699816608242494,-0.17949081733519,0.0850167627673196,-0.118422380600684,-0.176388754934931,0.174177980090544,0,-0.284910487524251,-0.284910487524251
"miR34",0.295538567898319,0.00699816608242494,-0.17949081733519,0.0850167627673196,-0.118422380600684,-0.176388754934931,0.174177980090544,0,-0.284910487524251,-0.284910487524251
"miR200",-0.493492960616685,-0.12592631223743,0.24878920906289,-0.143762573584225,0.449817020067789,0.191846722689745,-0.284972410907458,0,0.485104787477376,0.485104787477376
"KEAP1",-0.284910487524251,0.00449264980822008,0.178563937829526,-0.174687092437649,0.114666095477939,0.174177980090544,-0.167667563423877,0,0.277466128353107,0.277466128353107
"Iext",-0.295538567898319,-0.00699816608242494,0.17949081733519,-0.0850167627673196,0.118422380600684,0.176388754934931,-0.174177980090544,0,0.284910487524251,0.284910487524251
"GRHL2",-0.532550339335413,-0.149184924762918,0.265307887562101,-0.255892804645095,0.486415720725724,0.219422732844956,-0.211612102183531,0,0.521815193313258,0.521815193313258
"Ecad",-0.522850688349106,-0.0264275673230897,0.265911496739781,-0.337949797394686,0.369165853570012,0.243950569171304,-0.23641029571794,0,0.512799635381653,0.512799635381653
