"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0285730892389818,0.109691743175471,-0.167548015641929,0.090535438544381,-0.052000826368949,0.00759780290161013,0.015069765732473,0,-0.0408755938367165,-0.0408755938367165
"SNAIL",-0.102023699032895,-0.0683091686455547,0.152847540943382,0.00187009375978586,0.00248142470678594,0.103326126877825,-0.0894769261422192,0,0.121995376320578,0.121995376320578
"OVOL2",-0.0952576827009102,-0.118184356177159,0.271751389859249,-0.118450303873371,0.123654229618692,-0.162355970355221,0.174992080762919,0,0.112485011893457,0.112485011893457
"NRF2",-0.121995376320578,0.0200497984773464,0.141514151098507,-0.0210174002044826,-0.0187785713922973,0.0894769261422192,-0.105510409722387,0,0.0989320627858887,0.0989320627858887
"miR34",0.121995376320578,-0.0200497984773464,-0.141514151098507,0.0210174002044826,0.0187785713922973,-0.0894769261422192,0.105510409722387,0,-0.0989320627858887,-0.0989320627858887
"miR200",-0.0563472762640702,-0.0166398929817013,0.191360968110036,0.0399739859697206,0.0681506312961541,0.022793040060999,-0.100471190131787,0,0.0866095804627911,0.0866095804627911
"KEAP1",0.0989320627858887,-0.035214258109982,-0.154078517730844,-0.105722526535444,-0.00591826386354412,-0.105510409722387,0.0887135347223866,0,-0.125409422724492,-0.125409422724492
"Iext",0.121995376320578,-0.0200497984773464,-0.141514151098507,0.0210174002044826,0.0187785713922973,-0.0894769261422192,0.105510409722387,0,-0.0989320627858887,-0.0989320627858887
"GRHL2",-0.0408755938367165,-0.095090571476507,0.184756815749906,-0.0532300378140331,0.0832746571992345,0.015069765732473,0.0108916083916084,0,0.0764244357299693,0.0764244357299693
"Ecad",-0.0200997000295397,-0.123385075325374,0.149651111982948,-0.14130464573183,0.140756312857646,0.011871781939626,0.00519874736861821,0,0.0427544543371338,0.0427544543371338
