"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0345910343608998,-0.158179658624202,-0.0118208537488273,0.0863306103150049,0.0178827168856444,0.00852417082044291,0.0446862694524022,0,-0.00667480521980744,-0.00667480521980744
"SNAIL",0.160549263824191,0.00823754765221863,-0.12415233679419,-0.00360173598162358,-0.222476868107577,-0.199558697314765,0.189104601968889,0,-0.172099099302553,-0.172099099302553
"OVOL2",-0.0131943490655819,0.100599097360505,-0.0179544776884987,-0.0156112701304685,0.0582296305932226,-0.0321604975322507,0.0909686346133683,0,0.0780142248419794,0.0780142248419794
"NRF2",-0.172099099302553,-0.106530196163577,0.111360949153264,-0.00929058656786942,0.213329218409898,0.189104601968889,-0.200373114525231,0,0.159853427623039,0.159853427623039
"miR34",0.172099099302553,0.106530196163577,-0.111360949153264,0.00929058656786942,-0.213329218409898,-0.189104601968889,0.200373114525231,0,-0.159853427623039,-0.159853427623039
"miR200",-0.0280807484927502,0.0234383817281365,0.0829900539796614,0.0701780621556973,0.0528399464556299,0.0577241245918025,-0.106206112951091,0,0.0850369075436354,0.0850369075436354
"KEAP1",0.159853427623039,0.107854416582202,-0.125264141738228,-0.104409047131764,-0.223355837753287,-0.200373114525231,0.188654364525231,0,-0.173437464461105,-0.173437464461105
"Iext",-0.172099099302553,-0.106530196163577,0.111360949153264,-0.00929058656786942,0.213329218409898,0.189104601968889,-0.200373114525231,0,0.159853427623039,0.159853427623039
"GRHL2",-0.00667480521980744,0.150541082689096,0.0772007970610152,-0.0211182328404709,0.0289074161779304,0.0446862694524022,0.0124834451263023,0,0.0697362352298779,0.0697362352298779
"Ecad",0.0193385828431397,0.208861540839153,0.0497175352594619,-0.115425832369293,-0.00695218200868812,0.0169118416476085,0.0259336978136071,0,0.0277896877375878,0.0277896877375878
